author,date,order,views,birthyear,region,state
Dorothy West,2/29/2016,8,1383,1907,Northeast,MA
Dorothy West,3/31/2016,9,1131,1907,Northeast,MA
Dorothy West,4/30/2016,10,933,1907,Northeast,MA
Dorothy West,5/31/2016,11,946,1907,Northeast,MA
Dorothy West,6/30/2016,12,939,1907,Northeast,MA
Dorothy West,7/31/2016,13,785,1907,Northeast,MA
Dorothy West,8/31/2016,14,1003,1907,Northeast,MA
Dorothy West,9/30/2016,15,851,1907,Northeast,MA
Dorothy West,10/31/2016,16,920,1907,Northeast,MA
Dorothy West,11/30/2016,17,1076,1907,Northeast,MA
Dorothy West,12/31/2016,18,1260,1907,Northeast,MA
Dorothy West,1/31/2017,19,1511,1907,Northeast,MA
Dorothy West,2/28/2017,20,1948,1907,Northeast,MA
Dorothy West,3/31/2017,21,1386,1907,Northeast,MA
Dorothy West,4/30/2017,22,1167,1907,Northeast,MA
Dorothy West,5/31/2017,23,1069,1907,Northeast,MA
Dorothy West,6/30/2017,24,1054,1907,Northeast,MA
Dorothy West,7/31/2017,25,1019,1907,Northeast,MA
Dorothy West,8/31/2017,26,1193,1907,Northeast,MA
Dorothy West,9/30/2017,27,1073,1907,Northeast,MA
Dorothy West,10/31/2017,28,1164,1907,Northeast,MA
Dorothy West,11/30/2017,29,1050,1907,Northeast,MA
Dorothy West,12/31/2017,30,997,1907,Northeast,MA
Dorothy West,1/31/2018,31,1161,1907,Northeast,MA
Dorothy West,2/28/2018,32,1594,1907,Northeast,MA
Dorothy West,3/31/2018,33,1070,1907,Northeast,MA
Dorothy West,4/30/2018,34,1117,1907,Northeast,MA
Dorothy West,5/31/2018,35,864,1907,Northeast,MA
Dorothy West,6/30/2018,36,877,1907,Northeast,MA
